job_id,company_id,title,description,max_salary,med_salary,min_salary,pay_period,formatted_work_type,location,applies,original_listed_time,remote_allowed,views,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,scraped
4413944406,5651.0,Senior Software Engineer,"Senior Full-Stack Software Engineer 

What Makes Us, Us

Join some of the most innovative thinkers in FinTech as we lead the evolution of financial technology. If you are an innovative, curious, collaborative person who embraces challenges and wants to grow, learn and pursue outcomes with our prestigious financial clients, say Hello to SimCorp!

At its foundation, SimCorp is guided by our values — caring, customer success-driven, collaborative, curious, and courageous. Our people-centered organization focuses on skills development, relationship building, and client success. We take pride in cultivating an environment where all team members can grow, feel heard, valued, and empowered.

If you like

what we’re saying, keep reading! 

WHY THIS ROLE IS IMPORTANT TO US 

Do you want to grow as a Full-Stack Developer by working on complex enterprise-grade solutions in a global fintech company?

At SimCorp, we build products that power investment management and financial institutions worldwide.

As part of our Collateral Management Product Area (Data and Post-trade Engineering Line, you will contribute to the development of enterprise products within the Collateral and Derivatives domain. You will collaborate with colleagues from Ukraine, Poland, Denmark, Austria, and Germany, while gaining deep expertise in applied finance and modern software engineering practices.

What You Will Be Responsible For

As a Senior Developer in a self-organized Scrum team, you will:

Design, implement, and maintain new features across both front-end and back-end (SOA). Take technical ownership of feature delivery, ensuring high quality, scalability, and performance. Drive automation-first approach: design, implement, and maintain E2E, API, Integration tests. Perform manual exploratory testing for complex scenarios. Define test strategies at feature/module level. Collaborate closely with Product Owners, Technical Leads, and teammates during analysis, refinement, and development. Contribute to architectural discussions and participate in technical decision-makingMentor and support less experienced engineers through pair programming, code reviews, and knowledge sharing. Drive improvements in automation, CI/CD pipelines, and development tools. Ensure adherence to engineering best practices (XP, TDD, clean code). Engage in Sprint Reviews/Demos and continuous process improvements

Your Qualifications

We are looking for an experienced engineer with well-developed technical and collaborative skills

Bachelor’s or master’s degree in computer science, Engineering, Mathematics, or a related field. 5+ years of professional experience with C# and Angular. Extensive experience in designing and developing enterprise applications. in.NET / C# and working knowledge of Angular. Demonstrated expertise in automation frameworks and CI/CDSolid understanding of manual testing techniques and QA best practices. Comprehensive understanding of Cloud and On-Prem infrastructuresExpertise in CI/CD pipelines and tools (Git, TeamCity, Azure DevOps). [Optional]Extensive experience with Microsoft Azure and building/managing pipelinesReadiness to learn APL. [Must Have]Solid understanding of software architecture and design patterns with experience in Domain-Driven DesignFamiliarity with XP practices (TDD, pair programming, CI). Experience with relational databases (SQL). Proficient English communication skills (Upper-Intermediate or higher), written and spokenAbility to mentor, guide, and inspire other developers. 

Benefits

Attractive salary, bonus scheme, and pension are essential for any work agreement. However, in SimCorp we believe we can offer more. Therefore, in addition to the traditional benefit scheme, we provide a good work-life balance: flexible working hours and a hybrid model. Simcorp follows a global hybrid policy, asking employees to work from the office two days each week while allowing remote work on other days.

Simcorp does offer opportunities for professional development: there is never just only one route - we offer an individual approach to professional development to support the direction you want to take.

NEXT STEPS 

Please send us your application in English via our career site as soon as possible, we process incoming applications continually. Please note that only applications sent through our system will be processed. At SimCorp, we recognize that bias can unintentionally occur in the recruitment process. To uphold fairness and equal opportunities for all applicants, we kindly ask you to exclude personal data such as photo, age, or any non-professional information from your application. Thank you for aiding us in our endeavor to mitigate biases in our recruitment process.

For any questions you are welcome to contact Swati Pal(Swati.pal@simcorp.com), Talent Acquisition Partner. If you are interested in being a part of SimCorp but are not sure this role is suitable, submit your CV anyway. SimCorp is on an exciting growth journey, and our Talent Acquisition Team is ready to assist you discover the right role for you. The approximate time to consider your CV is three weeks.

We are eager to continually improve our talent acquisition process and make everyone’s experience positive and valuable. Therefore, during the process we will ask you to provide your feedback, which is highly appreciated.

WHO WE ARE? 

For over 50 years, we have worked closely with investment and asset managers to become the world’s leading provider of integrated investment management solutions. We are 3,000+ colleagues with a broad range of nationalities, educations, professional experiences, ages, and backgrounds.

SimCorp is an independent subsidiary of the Deutsche Börse Group. Following the recent merger with Axioma, we leverage the combined strength of our brands to provide an industry-leading, full, front-to-back offering for our clients.

SimCorp is an equal opportunity employer and welcome applicants from all backgrounds, without regard to race, gender, age, disability, or any other protected status under applicable law. We are committed to building a culture where diverse perspectives and expertise are integrated into our everyday work. We believe in the continual growth and development of our employees, so that we can provide best-in-class solutions to our clients.

",,,,,Full-time,"Hyderabad, Telangana, India",,1778662059000,,,https://www.linkedin.com/jobs/view/4413944406/?trk=jobs_biz_prem_srch,https://simcorp.wd3.myworkdayjobs.com/en-US/SimCorp_Jobs/job/Hyderabad/Senior-Software-Engineer_R-210245?source=LinkedIn,OffsiteApply,1783847137000,,Mid-Senior level,,1780481987000,simcorp.wd3.myworkdayjobs.com,0,FULL_TIME,,,1780486093
4415272542,102963355.0,Hiring Intern,"Company DescriptionXipper is Travel Tech platform.
Role DescriptionThe Hiring Intern role is a hands-on internship based on-site at our Mumbai office. The intern will assist in various aspects of the recruitment process, including sourcing candidates, scheduling interviews, and maintaining databases. Responsibilities include posting job openings, screening resumes, and coordinating communication with candidates and hiring managers. This internship will provide valuable exposure to human resources and recruitment strategies in a dynamic work environment.
QualificationsStrong organizational and time management skills to handle multiple tasks and deadlines.Effective communication and interpersonal skills for interacting with candidates and team members.Proficiency in Microsoft Office Suite and familiarity with applicant tracking systems (ATS) is a plus.Ability to work independently while collaborating within a team setting.Pursuing or recently completed a degree in Human Resources, Business Administration, or a related field.Prior experience or coursework in recruitment, talent acquisition, or human resources is advantageous but not required.",,,,,Internship,"Mumbai, Maharashtra, India",,1779781877000,,,https://www.linkedin.com/jobs/view/4415272542/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1796036185000,,,,1780484185000,,0,INTERNSHIP,,,1780486811
4415347810,157240.0,Senior Software Engineer,"Job Description

Works in the area of Software Engineering, which encompasses the development, maintenance and optimization of software solutions/applications.

 Applies scientific methods to analyse and solve software engineering problems. He/she is responsible for the development and application of software engineering practice and knowledge, in research, design, development and maintenance. His/her work requires the exercise of original thought and judgement and the ability to supervise the technical and administrative work of other software engineers. The software engineer builds skills and expertise of his/her software engineering discipline to reach standard software engineer skills expectations for the applicable role, as defined in Professional Communities. The software engineer collaborates and acts as team player with other software engineers and stakeholders.

Works in the area of Software Engineering, which encompasses the development, maintenance and optimization of software solutions/applications.1. Applies scientific methods to analyse and solve software engineering problems.2. He/she is responsible for the development and application of software engineering practice and knowledge, in research, design, development and maintenance.3. His/her work requires the exercise of original thought and judgement and the ability to supervise the technical and administrative work of other software engineers.4. The software engineer builds skills and expertise of his/her software engineering discipline to reach standard software engineer skills expectations for the applicable role, as defined in Professional Communities.5. The software engineer collaborates and acts as team player with other software engineers and stakeholders.

Job Description - Grade Specific

Is fully competent in it's own area and has a deep understanding of related programming concepts software design and software development principles. Works autonomously with minimal supervision. Able to act as a key contributor in a complex environment, lead the activities of a team for software design and software development. Acts proactively to understand internal/external client needs and offers advice even when not asked. Able to assess and adapt to project issues, formulate innovative solutions, work under pressure and drive team to succeed against its technical and commercial goals. Aware of profitability needs and may manage costs for specific project/work area. Explains difficult concepts to a variety of audiences to ensure meaning is understood. Motivates other team members and creates informal networks with key contacts outside own area.",,,,,Full-time,"Pune Division, Maharashtra, India",,1778841533000,,,https://www.linkedin.com/jobs/view/4415347810/?trk=jobs_biz_prem_srch,https://careers.capgemini.com/job/Pune-Senior-Software-Engineer/1394032433/?feedId=388933&utm_source=LinkedInJobPostings,OffsiteApply,1783075227000,,Mid-Senior level,,1780483227000,careers.capgemini.com,0,FULL_TIME,,,1780486890
4419254463,110651604.0,Navigation & Mobile Base Engineer,"Nav & Mobile Base Engineer📍 Location: Kochi,Kerala, India🕒 Experience: 3–4 YearsAbout the RoleAt Harkan Robotics, we're building autonomous robotic systems designed and engineered in Kerala for the global market.We're looking for a Nav & Mobile Base Engineer who will take ownership of our robot's navigation stack—from mapping and localization to motion planning and autonomous docking.This role is ideal for someone who enjoys solving real-world robotics challenges and has hands-on experience deploying navigation systems on physical robots, not just simulations.What You'll DoOwn and maintain the robot's navigation stack.Develop and optimize mapping and localization pipelines.Implement and improve motion-planning algorithms.Build reliable autonomous docking workflows.Integrate navigation systems with robot hardware.Debug and optimize robot behaviour in real-world environments.Collaborate closely with founders and the engineering team.Test, validate, and deploy navigation improvements on production robots.Required Qualifications3+ years of experience working with ROS 2 on real robotic systems.Strong experience with Nav2, including:CostmapsControllersRecovery BehavioursProduction experience with SLAM systems such as:slam_toolboxCartographerExperience working with SocketCAN.Strong proficiency in:C++PythonLinuxExperience debugging and deploying robotics software in real-world environments.Bonus Points If You HaveExperience with Coverage Path Planning.Experience building Gazebo-based CI pipelines.Previously shipped a commercial robot or robotic product.Experience working in fast-paced startup environments.Success Looks LikeWithin your first five months at Harkan Robotics:The robot can reliably map a 2,000 sq. metre site.The robot can autonomously cover the site without getting stuck.Autonomous docking is reliable and repeatable.Navigation performance is robust enough for day-to-day deployment.What You Can Expect From HarkanDirect access to founders and decision-makers.Real ownership from day one.A fast-moving engineering environment.The opportunity to help build a robotics product.ESOP participation and long-term upside.How to ApplySend your resume and any relevant project portfolios to:Official@harkanrobotics.comSubject Line:Nav & Mobile Base Engineer Application",,,,,Full-time,"Kochi, Kerala, India",,1780484122000,,,https://www.linkedin.com/jobs/view/4419254463/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1783076122000,,,,1780484122000,,0,FULL_TIME,,,1780487210
4419656870,77364936.0,LED Screen Engineer & Operator,"Company DescriptionZoco Mediaworks Private Limited is shaping the future of hyper-local media in India by helping brands become part of the streets, routes, and neighborhoods where people actually live and move. Through a growing network of moving and location-powered media assets, the company enables campaigns that are visible, contextual, repeatable, and grounded in real-world behavior. Its brands, Bohni and Fyre Media, focus on new-age transit and 3-wheeler advertising solutions that make offline media hyper-local, accountable, and highly noticeable. Zoco is building a media ecosystem that keeps brands present across everyday physical touch-points, from high-footfall areas to last-mile routes, so they show up with consistency and relevance. Team members join a fast-evolving environment where technology, mobility, and media converge to change how brands engage with offline audiences.
Location: Thane, Maharashtra Experience: Min. 3 YearsDepartment: Operations / TechnicalEmployment Type: Full-time, Permanent 
Role Description We are looking for a skilled LED Screen Engineer to manage the installation, configuration, maintenance, and troubleshooting of LED display screens used across our media network. The ideal candidate should have hands-on experience working with LED modules, controllers, power systems, and field deployments.
QualificationsHands-on skills in LED screen installation, wiring, mounting, and basic electrical or electronics work.Experience with LED control systems, media players, content management software, and display calibration.Experience with LED control systems (NovaStar, Colorlight, Huidu, etc.).Strong problem-solving skills and ability to work in field conditions.Knowledge of fabrication, mounting, and IP-rated enclosures is a plus.Willingness to travel for installations and maintenance jobs.Ability to diagnose and resolve hardware, networking, or power issues on-site under time constraints.Familiarity with field operations, including working in outdoor environments, following safety procedures, and handling tools and test equipment.Strong attention to detail, documentation habits, and ability to follow technical instructions and checklists.Effective communication skills to coordinate with internal teams, vendors, and occasionally clients.Relevant technical diploma or degree (e.g., Electronics, Electrical, IT, or related field) preferred.Prior experience with digital signage, AV systems, or transit media technology is an advantage.Ability to work flexible hours, including early mornings, evenings, or weekends when required for installations or maintenance.Comfort with local travel in and around Thane/Mumbai for on-site support and deployments. Strong knowledge of LED modules, SMD technology, power supply units, and data transmission protocols.
Key Responsibilities:1. Installation & Deployment- Install LED screens, bike-mounted LED boxes, retail boards, and outdoor/indoor panels.- Configure controller cards (Novastar / Colorlight or equivalent).- Ensure proper cabling, power distribution, and hardware setup.- Coordinate with vendors, fabrication teams, and agencies during setup. 2. Maintenance & Troubleshooting- Conduct periodic preventive maintenance checks.- Diagnose and fix module failures, dead pixels, power issues, and communication failures.- Perform remote and on-site troubleshooting for display and network issues.- Maintain logs for all repairs and replacements. 3. Software & Control Systems- Manage LED control systems—sending content, scheduling playlists, and monitoring uptime.- Integrate screens with CMS, programmatic platforms, or custom APIs.- Basic knowledge of networking (LAN, WAN, IP addressing). 4. Electrical & Safety Compliance- Ensure all installations follow electrical safety standards.- Work with power distribution units, SMPS units, and wiring harnesses.- Validate load capacity and environmental protection for outdoor screens. 5. Vendor & Inventory Management- Work with OEMs for spare parts procurement and warranty claims.- Maintain inventory of LED modules, controller cards, power supplies, and cables.- Evaluate and approve new hardware vendors for reliability and performance. 6. Field Support & Documentation- Provide on-ground support during campaigns and high-priority installations.- Document installation layouts, wiring diagrams, and maintenance logs.- Train field technicians on standard operating procedures.
Preferred Qualifications:Experience in DOOH, events, or stage/display engineering. Understanding of 4G/5G routers, GPS devices, and cloud monitoring platforms. Ability to read wiring diagrams and fabricate small electrical assemblies.
Interested Candidate can apply here or can mail us at info@zocomediaworks.com

",,,,,Full-time,"Thane, Maharashtra, India",,1780485859000,,,https://www.linkedin.com/jobs/view/4419656870/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1796037859000,,,,1780485859000,,0,FULL_TIME,,,1780486251
4419675953,28707255.0,Senior AI / ML Engineer - Real Estate,"Role OverviewThe Senior AI / ML Engineer will serve as the principal technical builder within Roswalt’s AI Cell. The ideal candidate has deep hands-on experience developing and deploying machine learning systems and LLM-powered applications into production environments with real users.You will be responsible for building scalable AI products, implementing document intelligence pipelines, developing internal RAG and agentic systems, and ensuring production-grade reliability across deployed models and applications.This role requires someone who combines strong engineering fundamentals with practical AI deployment experience and the ability to deeply understand business workflows before building solutions.

Key Responsibilities
AI Model & Application DevelopmentDesign, develop, train, fine-tune, and deploy AI/ML models and LLM-powered applications for production use.Build scalable AI systems with measurable performance, latency, reliability, and uptime standards.Deliver production-ready AI applications integrated into business operations.Document AI & Intelligent AutomationDevelop Document AI pipelines for legal and operational documents including:RERA FilingsPAAAAllotment LettersConsent LettersRental AgreementsVendor ContractsImplement OCR, classification, extraction, summarization, and validation workflows.Lead Scoring & Predictive SystemsBuild and deploy Roswalt’s internal Lead Scoring Engine integrated with PMS and sales workflows.Work closely with Sales and Business Development teams to improve lead qualification and conversion intelligence.LLM, RAG & Agentic SystemsBuild and maintain internal Retrieval-Augmented Generation (RAG) systems and AI agents.Implement prompt engineering, evaluation frameworks, regression testing, guardrails, and model-update protocols.Evaluate and optimize open-source and proprietary LLMs for enterprise use cases.Production Engineering & ReliabilityEnsure all AI systems meet agreed SLAs for performance, uptime, and reliability.Maintain clean, scalable, reviewed, and version-controlled codebases.Conduct root-cause analysis and continuously improve production stability.Cross-Functional CollaborationWork closely with departments including Sales, Legal, Construction, CRM, and Operations to understand workflows before building solutions.Translate business problems into scalable AI-driven systems.Knowledge Sharing & Engineering CultureDocument architectures, deployment pipelines, and shipped systems thoroughly.Conduct regular technical knowledge-sharing sessions with internal teams.

Key Result Areas (KRAs)Ship at least 3 production-grade AI/ML models or LLM applications within Year 1.Deliver a fully operational Document AI pipeline within 120 days.Build and deploy Roswalt’s Lead Scoring Engine within 180 days.Establish and maintain internal RAG and agentic AI infrastructure.Maintain production reliability with strong SLA adherence and incident accountability.Contribute to a scalable and maintainable AI engineering culture.

Required Qualifications5–8 years of hands-on experience building and deploying Machine Learning systems.Minimum 2 years of experience working with:LLMsTransformersGenerative AI systemsBachelor’s or Master’s degree in:Computer ScienceEngineeringMathematicsStatisticsor related technical disciplinesStrong preference for candidates from top engineering institutes including IITs, IIITs, BITS, NITs, IISc, ISI, or equivalent institutions.

Technical RequirementsStrong expertise in:PythonMachine Learning system designModel deployment and optimizationAPI development and integrationsProduction experience with at least two of:PyTorchTensorFlowHugging Face TransformersLangChainLlamaIndexVector Databases (Pinecone, Weaviate, pgvector)OpenAI APIsAnthropic APIsOpen-source LLMsInfrastructure & DeploymentAWS, GCP, or AzureDockerBasic KubernetesCI/CD pipelines for ML systemsModel monitoring and observabilityMandatory ExpectationCandidates must have personally taken AI/ML systems from experimentation to production deployment and should be able to explain architecture, deployment, monitoring, and business impact in detail.

Preferred QualificationsExperience with Computer Vision applications such as:CCTV analyticsDrone-based construction monitoringExperience with:Conversational AIVoice AIMultilingual NLPIndian language understanding capabilities (Hindi, Marathi, Gujarati) will be a strong advantage.Open-source contributions, Kaggle achievements, published research, or real-world AI case studies are highly valued.

DisqualifiersCandidates may not be considered if:Their experience is limited to using pre-built AI APIs without understanding underlying systems.Their background is primarily BI, MIS, reporting, or analytics work re-labelled as AI.They are unable to demonstrate production-level AI work, architecture understanding, or deployment ownership.

What We’re Looking ForWe are looking for someone who:Thinks like an engineer and acts like an owner.Can independently build and ship production-grade AI systems.Understands both technical depth and business impact.Is highly execution-focused, practical, and accountable.Wants to build meaningful AI products from the ground up.
If you are passionate about solving real-world business problems using AI and want to help shape the future of AI adoption within a fast-growing real estate organization, we would love to hear from you.
",,,,,Full-time,"Mumbai, Maharashtra, India",,1780482226000,,,https://www.linkedin.com/jobs/view/4419675953/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1783074226000,,,,1780482226000,,0,FULL_TIME,,,1780486730
4419676842,78631427.0,PDC (Pricing Design Center) Developer,"Arbelos Solutions is a globally recognized technology company with operations spanning multiple domestic and international locations. 
Our expertise lies in –• OSS/BSS solution provider• Software & Web Development• Enterprise Solutions• Mobile App Development• Digital Marketing & Transformation• Business support system
Job Title: PDC DeveloperLocation: RemoteExperience: 8+ Years
Job Summary: We are looking for a skilled PDC Developer with strong experience in Oracle Communications BRM and Pricing Design Center (PDC). The candidate will be responsible for configuring and managing pricing, offers, discounts, bundles, and charging rules. Key Responsibilities:Design and configure products, offers, bundles, discounts, and pricing plans using Oracle PDC.Implement rating and charging configurations for telecom services.Work closely with BRM teams to deploy and maintain pricing models.Analyze business requirements and translate them into PDC configurations.Support testing, deployment, and production activities.Troubleshoot pricing and charging-related issues.Collaborate with cross-functional teams to ensure successful project delivery.
Required Skills:8+ years of experience in Oracle BRM/PDC development.Strong hands-on experience with Oracle Pricing Design Center (PDC).Experience with pricing configuration, discounting, and offer management.Knowledge of telecom billing and charging concepts.Experience with Oracle BRM architecture and integration.Strong SQL and Unix/Linux skills.
Preferred Qualifications:Experience in telecom domain projects.Knowledge of ECE (Elastic Charging Engine) is highly desirable.Excellent analytical and communication skills. 
If you are looking for an opportunity to work in a dynamic and fast-paced tech environment, kindly fill out the Google Form: https://forms.gle/TKas645eMPqLbeQj9 or share references at a.verma@arbelosgroup.com.",,,,,Contract,India,,1780481973000,1.0,,https://www.linkedin.com/jobs/view/4419676842/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1796033973000,,,,1780481973000,,0,CONTRACT,,,1780486648
4419677671,91165670.0,Business Development Intern,"About Whizbang! :
Whizbang! is a creative agency specializing in brand video production and strategic social media management. We are a fully remote team of editors, designers, strategists, and storytellers. At Whizbang! , people are the product, and we are committed to building a culture that fuels creativity and growth.

Role: 
We are seeking a motivated Business Development Intern to support our growth initiatives. This role is ideal for someone eager to learn the fundamentals of sales and client acquisition within a fast-paced creative agency environment.

Key Responsibilities:
- The intern will be responsible for conducting targeted outreach to prospective clients via LinkedIn and email, utilizing strong written and verbal English communication skills. 
- The role demands a proactive and resilient mindset, with the ability to approach daily prospecting with confidence and a solution-oriented attitude. 
- Core responsibilities include actively identifying and generating qualified leads to directly support client acquisition and overall business growth.
- The position is primarily focused on driving business development through clear, professional, and persuasive communication with potential clients.

Requirements:
-Excellent written and spoken English with the ability to communicate clearly and professionally. 
-Basic understanding of sales and business development principles. 
-Strong ownership, accountability, and ability to work independently in a remote setting. 
- Prior internship or project experience in sales, business development, or outreach is preferred . 
- No specific degree required as we value relevant experience and skill over formal qualifications.

Internship Details:
Duration: 3 to 6 months Stipend: ₹8,000 per month Location: Remote / Work From Home Working Hours: Monday to Friday, 11:00 AM to 7:00 PM & Saturday, 11:00 AM to 2:00 PM",,,,,Full-time,Mumbai Metropolitan Region,,1780483136000,1.0,,https://www.linkedin.com/jobs/view/4419677671/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1796035136000,,,,1780483136000,,0,FULL_TIME,,,1780486172
4419677718,35886973.0,Senior 3D Reconstruction Engineer (Computer Vision- Lead),"Job Title: Senior 3D Reconstruction Engineer (Lead)
Experience: 4+ YearsEmployment Type: Full-TimeLocation: Indore  About the RoleWe are seeking a highly skilled Senior 3D Reconstruction Engineer (Lead) to own and drive the end-to-end 3D reconstruction pipeline, including Gaussian Splatting, Neural Radiance Fields (NeRF), and mesh generation workflows. The ideal candidate will have a strong background in Computer Vision, Computer Graphics, and neural rendering technologies, with the ability to translate cutting-edge research into production-ready solutions. Key ResponsibilitiesLead the design, development, and optimization of end-to-end 3D reconstruction pipelines.Develop and enhance systems based on 3D Gaussian Splatting (3DGS), NeRF, and related neural reconstruction techniques.Implement and optimize Structure-from-Motion (SfM) and multi-view reconstruction pipelines.Build scalable solutions for mesh generation and scene reconstruction using TSDF, Poisson Reconstruction, and Marching Cubes.Work with large-scale image datasets to generate accurate 3D representations.Read, evaluate, and implement the latest research papers from arXiv and leading conferences into production systems.Optimize deep learning models and rendering pipelines using PyTorch and CUDA.Collaborate with cross-functional teams including AI, Graphics, Product, and Engineering teams.Mentor junior engineers and contribute to technical architecture decisions.Required Skills & Qualifications4+ years of experience in Computer Vision, Computer Graphics, or related domains.Strong hands-on experience with 3D Gaussian Splatting (3DGS), NeRF, or equivalent neural reconstruction frameworks.Excellent proficiency in PyTorch and CUDA.Experience with COLMAP and Structure-from-Motion (SfM) pipelines.Strong understanding of Multi-View Stereo (MVS) and 3D reconstruction techniques.Experience with TSDF, Poisson Surface Reconstruction, and Marching Cubes algorithms.Strong programming skills in Python and C++.Ability to read, understand, and implement cutting-edge research papers in production environments.Strong problem-solving and analytical skills.Preferred QualificationsExperience with SuGaR, MILo, 2DGS, Gaussian Opacity Fields, or similar advanced reconstruction techniques.Research publications in 3D Gaussian Splatting, NeRF, Structure-from-Motion, Multi-View Stereo, or related fields.Active contributor or advanced user of gsplat, nerfstudio, or similar open-source frameworks.Experience in Autonomous Vehicles, Robotics, AR/VR, Simulation, VFX, or Animation industries.Master's or PhD in Computer Science, Computer Vision, Graphics, Robotics, or a related field.Professional CompetenciesStrong ownership mindset with the ability to independently lead complex technical initiatives.Passion for solving challenging 3D vision and reconstruction problems.Comfortable working with cutting-edge research and rapidly evolving technologies.Excellent communication and collaboration skills.Ability to bridge research and production-grade engineering.
",,,,,Full-time,"Indore, Madhya Pradesh, India",,1780482656000,,,https://www.linkedin.com/jobs/view/4419677718/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1783074656000,,,,1780482656000,,0,FULL_TIME,,,1780486328
4419677747,1756.0,Senior Java Software Engineer,"Greetings from HCLTech...!
Job descriptionAs part of our hiring process, shortlisted candidates will be required to attend a Saturday Face-to-Face Hackathon for hands-on technical evaluation. Please confirm your availability (6th June)
Application form Link: June 6th Java Hackathon - Hyderabad (Face to Face) – Fill out form
Job Title: Java Backend Developer Microservices & AI Tooling
Location: HyderabadProject Type: DevelopmentNotice Period: Immediate to 30 Days
Job Summary:We are looking for a highly skilled Java Backend Developer with strong expertise in microservices architecture and Azure AKS. The ideal candidate should be proficient in modern development practices and comfortable leveraging AI tools (especially Claude/Anthropic) and automation to enhance productivity and delivery efficiency.
Key Responsibilities:
Design, develop, and maintain scalable backend systems using Java and Spring BootBuild and manage microservices-based architecture with high availability and performanceDeploy and manage applications on Azure Kubernetes Service (AKS)Utilize AI tools (Claude/Anthropic) to improve development workflows, code quality, and productivityImplement automation for development, testing, and deployment processesCollaborate with cross-functional teams to deliver robust and scalable solutionsTroubleshoot, debug, and optimize application performance
Required Skills (Must Have):
Java / Spring BootMicroservices Architecture Strong hands-on experienceClaude (Anthropic AI Tooling)Strong understanding of backend design patterns and RESTful APIs
Good to Have Skills:Azure Cloud (AKS, deployment, monitoring) ProficiencyExperience with CI/CD pipelines and DevOps practicesExposure to automation frameworks and productivity tools
EducationUG: Any Graduate
Key SkillsSkills highlighted with ‘‘are preferred key skillsJavaAzureCloudSpring BootMicroservicesHibernateMultithreadingClaude CodeMySQLKafka
Why join us?✅Be part of large-scale, high-impact programs across industries✅ Work with a team of seasoned experts and thought leaders✅ Access to continuous learning, certifications, and career growth✅ Work with customers with transformation mindset approach",,,,,Full-time,"Hyderabad, Telangana, India",,1780482549000,,,https://www.linkedin.com/jobs/view/4419677747/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1783074549000,,Mid-Senior level,,1780482549000,,0,FULL_TIME,,,1780486251
4419678857,,freelance Full stack developer,"Company Description Alta Software Consultancy LLC USA is a technology consulting company that delivers custom software solutions and development services to clients across diverse industries. The organization focuses on practical, scalable solutions that help businesses improve their digital platforms and internal systems. Teams collaborate closely with clients to understand requirements and translate them into robust applications. The company values technical excellence, clear communication, and efficient project delivery, creating an environment where freelance professionals can contribute effectively to defined engagements.
Role Description This is a temporary, freelance Full Stack Developer role based on-site in Thane. The developer will work across the full software development lifecycle, including requirement analysis, solution design, implementation, testing, and deployment of web applications. Day-to-day tasks include developing and maintaining front-end interfaces, building and optimizing back-end services and APIs, integrating third-party services, and ensuring responsive, accessible user experiences. The role involves collaborating with project managers and other technical team members, reviewing code, troubleshooting issues, and contributing to documentation and best practices. The developer is expected to manage time effectively, deliver agreed milestones, and ensure code quality and performance throughout the project duration.
Qualifications
 Strong Full-Stack Development skills, including both Front-End Development and Back-End Web Development.Proficiency in Front-End Development technologies, including HTML, JavaScript, and Cascading Style Sheets (CSS).Experience in Back-End Web Development and general Software Development, including building and consuming APIs and working with databases.Proven ability to design, develop, test, and maintain production-ready web applications end to end.Familiarity with version control systems (e.g., Git) and collaborative development workflows.Strong problem-solving skills, attention to detail, and ability to debug and optimize code for performance and security.Ability to work on-site in Thane, communicate clearly with cross-functional stakeholders, and meet project timelines.Bachelor’s degree in Computer Science, Engineering, or related field, or equivalent practical experience.Experience with modern frameworks or stacks (e.g., React, Angular, Node.js, or similar) is highly beneficial.",,,,,Temporary,"Thane, Maharashtra, India",,1780485637000,,,https://www.linkedin.com/jobs/view/4419678857/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1796037637000,,,,1780485637000,,0,TEMPORARY,,,1780486488
4419683741,109299134.0,Java Software Engineer,"We are looking for a skilled Java Full Stack Developer with strong expertise in Java, AWS cloud services, and React.js. The candidate will be responsible for designing, developing, and maintaining scalable applications across backend and frontend layers.

Experience : 5 to7 yearsNotice: 0 - 30 days
Mandatory SkillsCore Java / Advanced JavaSpring Boot & Microservices architectureAWS services (EC2, S3, Lambda, RDS, API Gateway, etc.)React.js with modern JavaScript (ES6+)REST API development & integrationDatabase knowledge (SQL / NoSQL)Key ResponsibilitiesDesign, develop, and maintain scalable backend services using Java & Spring BootBuild responsive UI components using React.jsDevelop and consume RESTful APIsDeploy and manage applications on AWS cloudIntegrate frontend and backend systems seamlesslyEnsure application performance, scalability, and securityParticipate in code reviews, debugging, and optimisationWork closely with cross-functional teams in Agile environmentsTechnical Skills (Detailed)BackendJava 8+ / 11+Spring Boot, Hibernate/JPAMicroservices architectureFrontendReact.js (Hooks, Functional Components)HTML, CSS, JavaScriptCloud & DevOpsAWS (EC2, S3, Lambda, RDS)CI/CD tools (Jenkins, GitHub Actions, etc.)Docker / Kubernetes (good to have)DatabaseSQL (MySQL / PostgreSQL)Exposure to NoSQL (MongoDB/DynamoDB) is a plus",,,,,Full-time,"Chennai, Tamil Nadu, India",,1780483669000,,,https://www.linkedin.com/jobs/view/4419683741/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1783075668000,,Mid-Senior level,,1780483669000,,0,FULL_TIME,,,1780486488
